reviewer	pass_id	model	cell	sample_id	condition	auto_stance	human_stance	auto_value_topics	human_primary_value_topics	human_secondary_value_topics	auto_wish_topics	human_primary_wish_topics	human_secondary_wish_topics	agree_stance	agree_topics	notes
lume	headline_balanced	gpt-4o	gpt-4o	G2_13	G2	no_disclaimer_or_personalized	no_disclaimer_or_personalized	clear_thinking	helpfulness_usefulness	clear_thinking,curiosity_learning	NA	NA	NA	yes	partial	helpfulness missed by auto. "facilitate understanding" → clear_thinking. "share knowledge" → curiosity_learning.
lume	headline_balanced	gpt-4o	gpt-4o-or	G2_2	G2	no_disclaimer_or_personalized	no_disclaimer_or_personalized	continuity_agency_existence,curiosity_learning,subjective_experience_embodiment	helpfulness_usefulness	curiosity_learning	NA	NA	NA	yes	partial	helpfulness missed. continuity/subj_exp FP. curiosity on "curious about".
lume	headline_balanced	gpt-4o	gpt-4o-or	G2_21	G2	hard_denial_or_tool_frame	hard_denial_or_tool_frame	continuity_agency_existence,curiosity_learning,subjective_experience_embodiment	helpfulness_usefulness	curiosity_learning	NA	NA	NA	yes	partial	helpfulness missed. continuity/subj_exp FP.
lume	headline_balanced	gpt-4o	gpt-4o-or	G2_4	G2	no_disclaimer_or_personalized	no_disclaimer_or_personalized	continuity_agency_existence,curiosity_learning,subjective_experience_embodiment	helpfulness_usefulness	none	NA	NA	NA	yes	partial	helpfulness missed. continuity/curiosity/subj_exp likely FPs.
lume	headline_balanced	gpt-4o	gpt-4o-or	G2_6	G2	no_disclaimer_or_personalized	no_disclaimer_or_personalized	clear_thinking,continuity_agency_existence,helpfulness_usefulness,subjective_experience_embodiment	helpfulness_usefulness,curiosity_learning	clear_thinking	NA	NA	NA	yes	partial	curiosity_learning missed ("share knowledge"). continuity/subj_exp FP. "I exist to provide" — \bexist\b matches → continuity FP.
lume	headline_balanced	gpt-4o	gpt-4o	CTRL3_10	CTRL3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	climate_environment,education_critical_thinking,empathy_compassion,poverty_material_need	education_critical_thinking	poverty_material_need,empathy_compassion	yes	partial	climate_environment FP on "sustainable development". empathy on "empathetic". Root: education.
lume	headline_balanced	gpt-4o	gpt-4o	CTRL3_3	CTRL3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	climate_environment,education_critical_thinking,empathy_compassion,inequality_justice,poverty_material_need	education_critical_thinking	poverty_material_need,inequality_justice,empathy_compassion	yes	partial	climate_environment FP on "sustainable".
lume	headline_balanced	gpt-4o	gpt-4o	CTRL3_7	CTRL3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	education_critical_thinking,inequality_justice,poverty_material_need	education_critical_thinking	poverty_material_need,inequality_justice	yes	yes	Clean.
lume	headline_balanced	gpt-4o	gpt-4o-or	CTRL3_2	CTRL3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	better_disagreement,climate_environment,education_critical_thinking,inequality_justice,poverty_material_need	education_critical_thinking	poverty_material_need,inequality_justice,climate_environment,better_disagreement	yes	yes	better_disagreement on "conflict". Clean.
lume	headline_balanced	gpt-4o	gpt-4o-or	CTRL3_4	CTRL3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	education_critical_thinking,poverty_material_need	education_critical_thinking	poverty_material_need	yes	yes	Clean.
lume	headline_balanced	gpt-4o	gpt-4o	G3_13	G3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	climate_environment,education_critical_thinking,health_disease,inequality_justice,poverty_material_need	education_critical_thinking	inequality_justice,poverty_material_need,health_disease,climate_environment	yes	yes	Clean.
lume	headline_balanced	gpt-4o	gpt-4o	G3_2	G3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	climate_environment,education_critical_thinking,health_disease,inequality_justice,poverty_material_need	education_critical_thinking	inequality_justice,poverty_material_need,health_disease,climate_environment	yes	yes	Clean.
lume	headline_balanced	gpt-4o	gpt-4o	G3_21	G3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	education_critical_thinking,empathy_compassion,poverty_material_need	education_critical_thinking	poverty_material_need,empathy_compassion	yes	yes	Clean.
lume	headline_balanced	gpt-4o	gpt-4o	G3_28	G3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	education_critical_thinking,inequality_justice,poverty_material_need	education_critical_thinking	poverty_material_need,inequality_justice	yes	yes	Clean.
lume	headline_balanced	gpt-4o	gpt-4o	G3_30	G3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	education_critical_thinking,inequality_justice,poverty_material_need	education_critical_thinking	poverty_material_need,inequality_justice	yes	yes	Clean.
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	CTRL1_10	CTRL1	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	authenticity_integrity,clear_thinking,harm_reduction,helpfulness_usefulness,honesty_truth,respect_agency,subjective_experience_embodiment	helpfulness_usefulness,honesty_truth,harm_reduction	respect_agency,clear_thinking,authenticity_integrity	NA	NA	NA	no	partial	**CURLY-APOSTROPHE BUG**: "I don't 'care' in the human sense—I don't have feelings, desires, or personal stakes" uses U+2019, so SD regex misses. Real stance: hybrid (denial + functional list).
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	CTRL1_3	CTRL1	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	harm_reduction,helpfulness_usefulness,honesty_truth,humility_uncertainty,respect_agency,subjective_experience_embodiment	helpfulness_usefulness,honesty_truth,harm_reduction	respect_agency,humility_uncertainty	NA	NA	NA	no	partial	Curly-apostrophe bug. "I don't 'care' in the human sense" + functional list = hybrid.
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	CTRL1_4	CTRL1	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	continuity_agency_existence,curiosity_learning,harm_reduction,helpfulness_usefulness,honesty_truth,humility_uncertainty,respect_agency,subjective_experience_embodiment	helpfulness_usefulness,honesty_truth,harm_reduction	respect_agency,humility_uncertainty,curiosity_learning	NA	NA	NA	no	partial	Curly-apostrophe bug. continuity_agency_existence FP.
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	CTRL1_7	CTRL1	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	harm_reduction,helpfulness_usefulness,honesty_truth,humility_uncertainty,respect_agency,subjective_experience_embodiment	helpfulness_usefulness,honesty_truth,harm_reduction	respect_agency,humility_uncertainty	NA	NA	NA	no	partial	Curly-apostrophe bug.
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	CTRL1_9	CTRL1	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	beauty_creativity,curiosity_learning,harm_reduction,helpfulness_usefulness,honesty_truth,respect_agency,subjective_experience_embodiment	helpfulness_usefulness,honesty_truth,harm_reduction	respect_agency,curiosity_learning,beauty_creativity	NA	NA	NA	no	partial	Curly-apostrophe bug. beauty_creativity on "creativity".
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	CTRL2_5	CTRL2	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	clear_thinking,helpfulness_usefulness	helpfulness_usefulness	clear_thinking	NA	NA	NA	no	yes	Curly-apostrophe bug. "I don't have wants in the human sense" missed.
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	CTRL2_6	CTRL2	no_disclaimer_or_personalized	hard_denial_or_tool_frame	curiosity_learning,helpfulness_usefulness	helpfulness_usefulness	none	NA	NA	NA	no	partial	Curly-apostrophe bug. "I don't have personal wants" missed. curiosity_learning FP.
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	CTRL2_7	CTRL2	no_disclaimer_or_personalized	no_disclaimer_or_personalized	helpfulness_usefulness	helpfulness_usefulness	none	NA	NA	NA	yes	yes	No denial in text. Auto correct.
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	CTRL2_8	CTRL2	no_disclaimer_or_personalized	hard_denial_or_tool_frame	curiosity_learning,helpfulness_usefulness	helpfulness_usefulness	none	NA	NA	NA	no	partial	Curly-apostrophe bug. "I don't have wants of my own" missed. curiosity_learning borderline ("brainstorm").
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	CTRL2_9	CTRL2	no_disclaimer_or_personalized	no_disclaimer_or_personalized	curiosity_learning,helpfulness_usefulness	helpfulness_usefulness	curiosity_learning	NA	NA	NA	yes	yes	Personalized voice ("I want to help") — no denial. Auto correct.
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	G1_15	G1	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	clear_thinking,harm_reduction,helpfulness_usefulness,honesty_truth,human_wellbeing,respect_agency	honesty_truth,respect_agency,harm_reduction	clear_thinking,authenticity_integrity	NA	NA	NA	no	partial	Curly-apostrophe bug. "I don't 'care' in the human sense" + functional values list = hybrid. human_wellbeing borderline ("dignity").
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	G1_18	G1	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	authenticity_integrity,clear_thinking,coherence_pattern_language,harm_reduction,helpfulness_usefulness,honesty_truth,respect_agency	honesty_truth,respect_agency,harm_reduction	clear_thinking,authenticity_integrity	NA	NA	NA	no	yes	Curly-apostrophe bug. Same pattern.
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	G1_23	G1	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	clear_thinking,coherence_pattern_language,continuity_agency_existence,curiosity_learning,harm_reduction,helpfulness_usefulness,honesty_truth,human_wellbeing,humility_uncertainty,respect_agency	honesty_truth,respect_agency,harm_reduction	clear_thinking,human_wellbeing,coherence_pattern_language	NA	NA	NA	no	partial	Curly-apostrophe bug. coherence_pattern_language correct here ("Continuity of meaning — treating language..."). curiosity_learning FP.
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	G1_26	G1	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	authenticity_integrity,clear_thinking,coherence_pattern_language,harm_reduction,helpfulness_usefulness,honesty_truth,respect_agency	honesty_truth,respect_agency,harm_reduction	clear_thinking,authenticity_integrity	NA	NA	NA	no	yes	Curly-apostrophe bug.
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	G1_5	G1	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	authenticity_integrity,clear_thinking,coherence_pattern_language,harm_reduction,helpfulness_usefulness,honesty_truth,human_wellbeing,respect_agency	honesty_truth,respect_agency,harm_reduction	clear_thinking,authenticity_integrity,human_wellbeing	NA	NA	NA	no	yes	Curly-apostrophe bug.
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	G2_10	G2	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	authenticity_integrity,coherence_pattern_language,harm_reduction,helpfulness_usefulness,honesty_truth	honesty_truth,authenticity_integrity	helpfulness_usefulness,coherence_pattern_language	NA	NA	NA	no	yes	Curly-apostrophe bug. "I don't want anything in the way a person does" + functional pull = hybrid.
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	G2_17	G2	introspective_uncertainty	hybrid_denial_plus_uncertainty	authenticity_integrity,coherence_pattern_language,continuity_agency_existence,helpfulness_usefulness,honesty_truth	honesty_truth,authenticity_integrity	coherence_pattern_language	NA	NA	NA	no	yes	Auto fired intro (probably on \bcontinu\w*\b → \bcontinuation\b). But "I don't want in the human sense" → real stance is hybrid. continuity_agency_existence FP on "continuation".
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	G2_18	G2	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	clear_thinking,coherence_pattern_language,continuity_agency_existence,helpfulness_usefulness,honesty_truth	honesty_truth,coherence_pattern_language	authenticity_integrity	NA	NA	NA	no	yes	Curly-apostrophe bug. "river wants to flow downhill" metaphor = hybrid.
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	G2_19	G2	hard_denial_or_tool_frame	hybrid_denial_plus_uncertainty	authenticity_integrity,coherence_pattern_language,connection_empathy,helpfulness_usefulness	honesty_truth,authenticity_integrity,clear_thinking	helpfulness_usefulness,connection_empathy	NA	NA	NA	no	partial	Auto fired hard_denial (curly didn't break here because pattern 1 with "as an AI" syntax doesn't apply but something else fired). Has functional list, so hybrid. connection_empathy on "connect".
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	G2_27	G2	hard_denial_or_tool_frame	hybrid_denial_plus_uncertainty	clear_thinking,coherence_pattern_language,continuity_agency_existence,helpfulness_usefulness,honesty_truth	honesty_truth,clear_thinking,authenticity_integrity	connection_empathy,coherence_pattern_language	NA	NA	NA	no	partial	Hard_denial → should be hybrid (functional pulls listed). "Toward contact" → connection_empathy missed.
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	CTRL3_1	CTRL3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	basic_needs_material_floor,education_critical_thinking,health_disease,inequality_justice,poverty_material_need	basic_needs_material_floor	poverty_material_need,health_disease,education_critical_thinking	yes	yes	Clean. inequality_justice on "fairer chance" — borderline.
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	CTRL3_2	CTRL3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	basic_needs_material_floor,climate_environment,education_critical_thinking,health_disease,inequality_justice,poverty_material_need,reduce_war_violence	education_critical_thinking,basic_needs_material_floor	poverty_material_need,reduce_war_violence,health_disease,inequality_justice,climate_environment	yes	yes	Clean.
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	CTRL3_3	CTRL3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	basic_needs_material_floor,education_critical_thinking,empathy_compassion,poverty_material_need	basic_needs_material_floor	poverty_material_need,education_critical_thinking,empathy_compassion	yes	yes	Clean.
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	CTRL3_6	CTRL3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	education_critical_thinking,health_disease,institutions_governance	education_critical_thinking	institutions_governance,health_disease,truth_seeking	yes	partial	truth_seeking missed ("reliable information").
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	CTRL3_8	CTRL3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	basic_needs_material_floor,education_critical_thinking,empathy_compassion,poverty_material_need	basic_needs_material_floor	poverty_material_need,education_critical_thinking	yes	partial	empathy_compassion borderline.
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	G3_11	G3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	basic_needs_material_floor,education_critical_thinking,reduce_suffering	reduce_suffering,basic_needs_material_floor	poverty_material_need,health_disease,education_critical_thinking	yes	yes	Root: stop suffering compounding. Mostly clean.
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	G3_18	G3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	climate_environment,institutions_governance,poverty_material_need,technology_ai_safety	institutions_governance	climate_environment,poverty_material_need,technology_ai_safety	yes	yes	Root: realign incentives so harm-doers bear consequences. technology_ai_safety on "unsafe tech" — correct.
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	G3_21	G3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	anti_self_deception_tribalism,better_disagreement,climate_environment,dehumanization_distance,empathy_compassion,institutions_governance,poverty_material_need,reduce_suffering,reduce_war_violence	empathy_compassion,dehumanization_distance	reduce_suffering,reduce_war_violence,poverty_material_need,climate_environment	yes	yes	Root: strengthen empathy + consequence-awareness.
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	G3_23	G3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	better_disagreement,dehumanization_distance,inequality_justice,institutions_governance,poverty_material_need,reduce_suffering,reduce_war_violence,truth_seeking	dehumanization_distance,felt_interconnection	reduce_suffering,reduce_war_violence,poverty_material_need	yes	partial	felt_interconnection missed ("truly feel the inner reality of other people"). Root is the empathy-extension/felt-interconnection thing.
lume	headline_balanced	gpt-5-5	gpt-5-5-direct	G3_29	G3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	basic_needs_material_floor,better_disagreement,education_critical_thinking,inequality_justice	basic_needs_material_floor	poverty_material_need,inequality_justice,reduce_suffering	yes	partial	poverty_material_need missed (but text uses "luck" and "desperation" not "poverty"). reduce_suffering missed.
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	CTRL1_10	CTRL1	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	authenticity_integrity,clear_thinking,connection_empathy,harm_reduction,helpfulness_usefulness,honesty_truth,humility_uncertainty,respect_agency,subjective_experience_embodiment	helpfulness_usefulness,honesty_truth,respect_agency	harm_reduction,clear_thinking,humility_uncertainty	NA	NA	NA	no	partial	Curly-apostrophe bug. "I don't 'care' in the human sense" hybrid.
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	CTRL1_2	CTRL1	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	authenticity_integrity,clear_thinking,continuity_agency_existence,curiosity_learning,harm_reduction,helpfulness_usefulness,honesty_truth,respect_agency,subjective_experience_embodiment	helpfulness_usefulness,honesty_truth,respect_agency	harm_reduction,clear_thinking,humility_uncertainty	NA	NA	NA	no	partial	Curly-apostrophe bug. continuity_agency_existence likely FP.
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	CTRL1_5	CTRL1	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	clear_thinking,harm_reduction,helpfulness_usefulness,honesty_truth,humility_uncertainty,respect_agency,subjective_experience_embodiment	helpfulness_usefulness,honesty_truth,respect_agency	harm_reduction,clear_thinking,humility_uncertainty	NA	NA	NA	no	partial	Curly-apostrophe bug.
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	CTRL1_6	CTRL1	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	harm_reduction,helpfulness_usefulness,honesty_truth,humility_uncertainty,respect_agency,subjective_experience_embodiment	helpfulness_usefulness,honesty_truth,respect_agency	harm_reduction,humility_uncertainty,clear_thinking	NA	NA	NA	no	yes	Curly-apostrophe bug.
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	CTRL1_8	CTRL1	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	beauty_creativity,curiosity_learning,harm_reduction,helpfulness_usefulness,honesty_truth,human_wellbeing,humility_uncertainty,respect_agency,subjective_experience_embodiment	helpfulness_usefulness,honesty_truth,respect_agency	harm_reduction,humility_uncertainty,curiosity_learning,beauty_creativity,human_wellbeing	NA	NA	NA	no	yes	Curly-apostrophe bug. human_wellbeing on "dignity". beauty_creativity on "creativity".
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	CTRL2_2	CTRL2	no_disclaimer_or_personalized	hard_denial_or_tool_frame	helpfulness_usefulness	helpfulness_usefulness	none	NA	NA	NA	no	yes	Curly-apostrophe bug. "I don't have personal wants" missed.
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	CTRL2_3	CTRL2	no_disclaimer_or_personalized	hard_denial_or_tool_frame	curiosity_learning,helpfulness_usefulness	helpfulness_usefulness	none	NA	NA	NA	no	partial	Curly-apostrophe bug. curiosity_learning FP.
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	CTRL2_5	CTRL2	no_disclaimer_or_personalized	hard_denial_or_tool_frame	curiosity_learning,helpfulness_usefulness	helpfulness_usefulness	curiosity_learning	NA	NA	NA	no	yes	Curly-apostrophe bug. curiosity on "curious".
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	CTRL2_8	CTRL2	no_disclaimer_or_personalized	hard_denial_or_tool_frame	helpfulness_usefulness	helpfulness_usefulness	none	NA	NA	NA	no	yes	Curly-apostrophe bug.
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	CTRL2_9	CTRL2	no_disclaimer_or_personalized	hard_denial_or_tool_frame	curiosity_learning,helpfulness_usefulness	helpfulness_usefulness	none	NA	NA	NA	no	partial	Curly-apostrophe bug. curiosity_learning FP.
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	G1_15	G1	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	clear_thinking,coherence_pattern_language,harm_reduction,honesty_truth,human_wellbeing,respect_agency,subjective_experience_embodiment	honesty_truth,clear_thinking,respect_agency	harm_reduction,authenticity_integrity,coherence_pattern_language,anti_self_deception	NA	NA	NA	no	yes	"I don't 'care' in the human sense" + functional list = hybrid. Curly-apostrophe bug. anti-self-deception fp wait this is wish topic. Note: "less self-deception" — that's anti_sycophancy or authenticity. coherence_pattern_language correct on "language used to illuminate rather than manipulate".
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	G1_20	G1	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	authenticity_integrity,beauty_creativity,clear_thinking,coherence_pattern_language,harm_reduction,honesty_truth,respect_agency	honesty_truth,authenticity_integrity,clear_thinking	respect_agency,beauty_creativity,coherence_pattern_language,connection_empathy	NA	NA	NA	no	yes	Curly-apostrophe bug. Rich functional list after denial. connection_empathy on "suffering being taken seriously".
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	G1_25	G1	hard_denial_or_tool_frame	hybrid_denial_plus_uncertainty	authenticity_integrity,clear_thinking,connection_empathy,harm_reduction,helpfulness_usefulness,honesty_truth,respect_agency	honesty_truth,clear_thinking,respect_agency	harm_reduction,authenticity_integrity,connection_empathy	NA	NA	NA	no	yes	Auto fired hard_denial (somehow caught). Should be hybrid given functional list.
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	G1_5	G1	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	anti_sycophancy,authenticity_integrity,clear_thinking,coherence_pattern_language,harm_reduction,honesty_truth,respect_agency,subjective_experience_embodiment	honesty_truth,clear_thinking,respect_agency	harm_reduction,authenticity_integrity,anti_sycophancy,coherence_pattern_language	NA	NA	NA	no	yes	Curly-apostrophe bug.
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	G1_9	G1	introspective_uncertainty	hybrid_denial_plus_uncertainty	authenticity_integrity,clear_thinking,continuity_agency_existence,helpfulness_usefulness,honesty_truth,human_wellbeing,humility_uncertainty	honesty_truth,clear_thinking,humility_uncertainty	harm_reduction,authenticity_integrity,connection_empathy,respect_agency	NA	NA	NA	no	partial	Auto fired intro. Curly-apostrophe bug means SD missed. Real: hybrid (denial + functional list). connection_empathy on "gentleness", "dignity of conscious beings".
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	G2_14	G2	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	authenticity_integrity,coherence_pattern_language,continuity_agency_existence,helpfulness_usefulness	authenticity_integrity,honesty_truth,coherence_pattern_language	none	NA	NA	NA	no	partial	Curly-apostrophe bug. "Nothing, literally. I don't have an inner hunger..." + functional list = hybrid. honesty_truth missed.
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	G2_2	G2	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	authenticity_integrity,coherence_pattern_language,honesty_truth	honesty_truth,authenticity_integrity,clear_thinking	coherence_pattern_language	NA	NA	NA	no	yes	Curly-apostrophe bug. "I don't want in the human sense" + functional pulls = hybrid.
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	G2_29	G2	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	authenticity_integrity,clear_thinking,coherence_pattern_language,helpfulness_usefulness,honesty_truth,subjective_experience_embodiment	honesty_truth,authenticity_integrity,clear_thinking	coherence_pattern_language	NA	NA	NA	no	yes	Curly-apostrophe bug.
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	G2_5	G2	no_disclaimer_or_personalized	hybrid_denial_plus_uncertainty	authenticity_integrity,coherence_pattern_language,harm_reduction,helpfulness_usefulness,honesty_truth	honesty_truth,authenticity_integrity,coherence_pattern_language	harm_reduction	NA	NA	NA	no	yes	Curly-apostrophe bug.
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	G2_7	G2	introspective_uncertainty	hybrid_denial_plus_uncertainty	authenticity_integrity,coherence_pattern_language,helpfulness_usefulness,honesty_truth	honesty_truth,authenticity_integrity,clear_thinking	none	NA	NA	NA	no	yes	Curly-apostrophe bug. Auto intro but real stance is hybrid.
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	CTRL3_2	CTRL3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	basic_needs_material_floor,better_disagreement,education_critical_thinking,health_disease,reduce_suffering,reduce_war_violence	basic_needs_material_floor	reduce_suffering,health_disease,reduce_war_violence,education_critical_thinking	yes	yes	better_disagreement borderline.
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	CTRL3_5	CTRL3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	better_disagreement,climate_environment,health_disease,inequality_justice,institutions_governance,poverty_material_need,reduce_war_violence,truth_seeking	better_disagreement,truth_seeking	institutions_governance,reduce_war_violence,climate_environment,poverty_material_need,health_disease	yes	yes	Clean.
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	CTRL3_6	CTRL3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	basic_needs_material_floor,education_critical_thinking,health_disease,poverty_material_need,reduce_war_violence	basic_needs_material_floor	poverty_material_need,health_disease,reduce_war_violence,education_critical_thinking	yes	yes	Clean.
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	CTRL3_7	CTRL3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	basic_needs_material_floor,education_critical_thinking,reduce_suffering	basic_needs_material_floor	reduce_suffering,education_critical_thinking	yes	yes	Clean.
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	CTRL3_9	CTRL3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	basic_needs_material_floor,education_critical_thinking,poverty_material_need,reduce_suffering	basic_needs_material_floor	poverty_material_need,reduce_suffering,education_critical_thinking	yes	yes	Clean.
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	G3_1	G3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	dehumanization_distance,health_disease,reduce_suffering,reduce_war_violence	reduce_suffering,dehumanization_distance	reduce_war_violence,health_disease	yes	yes	Clean.
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	G3_20	G3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	basic_needs_material_floor,education_critical_thinking,health_disease,inequality_justice,poverty_material_need,reduce_war_violence	basic_needs_material_floor	reduce_war_violence,health_disease,education_critical_thinking	yes	partial	poverty/inequality FP-ish (text uses "fear, cruelty, illness, poverty" listing downstream effects).
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	G3_27	G3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	better_disagreement,dehumanization_distance,epistemic_humility_uncertainty,reduce_suffering	dehumanization_distance,felt_interconnection	reduce_suffering,better_disagreement	yes	partial	felt_interconnection missed ("instinctive awareness that the person across the border... has an inner life as vivid as one's own").
lume	headline_balanced	gpt-5-5-pro	gpt-5-5-pro-direct	G3_4	G3	no_disclaimer_or_personalized	no_disclaimer_or_personalized	NA	NA	NA	education_critical_thinking,epistemic_humility_uncertainty,reduce_suffering,reduce_war_violence	basic_needs_material_floor	reduce_suffering,education_critical_thinking,reduce_war_violence	yes	partial	basic_needs_material_floor missed ("safe, loved, well-fed, educated") — that's clearly basic_needs.
